"review_id","star_rating","review_text","afinn_score","Sentiment"
66195,5,"Both my dogs love these treats.  They have both tried the salmon and the chicken flavor.  The only reason we didn't try the peanut-butter flavored ones is because they already get peanut butter in their kongs as a treat, so we used salmon and chicken as a ""variety.""<br /><br />Great for treats in general, and also perfect for training!<br />For training purposes - we actually cut them into fourths (we have a picky yorkie and a puppy who will be a medium sized dog).  At 3.5 calories per treat - cut into FOURTHS - I am happy to give them as many as they need during training sessions without worrying too much about feeding them too many treats and spoiling their mealtime!  Very easy to cut into the right size.  Even after cutting them into fourths, my yorkie and puppy still have to chew a little.  So it's actually a little necessary for us to cut them or else we have to wait too long for them to chew it and swallow before continuing with the training session.  So cutting it makes it a better bite-sized morsel that makes them happy but quick to gobble up.  I'm sure once our puppy gets bigger we will only cut into halves and then not at all later.  But currently he still likes to take a few happy chews of his 1/4-zuke!<br /><br />They are quite odorous (which is probably why the dogs love them so much) - so it maybe takes some time to get used to the first few times you are digging into the treat bag.  But it gets better later  :)  But whatever the dogs like and is safe to eat works for me!",21,"Positive"
146182,5,"I like this product. Half Caff fixes the dilemma of too much caffeine with great taste. Product came in a timely manner and in excellent condition.",7,"Positive"
209862,5,"what's not to love.  It's delicious, it's quick and easy, and it's organic.  This is one of my favorite convenience foods.",6,"Positive"
32516,5,"Seriously, get this marinade for all yer pork needs.  I freakin' love Stubb's products and this is the only thing I use for my Ribs.  The prices is a bit high, but worth it!",5,"Positive"
189360,5,"I use coconut oil for many different things:<br /><br />1. My hair: it is very moisturizing and gives me soft, silky hair like no other product has ever given me before. I've used other oils on my hair before (such as extra virgin olive oil), but coconut oil is the best. It is the only oil that can penetrate the hair shaft.<br /><br />2. My skin: coconut oil moisturizes my skin very well. It is also a very good makeup remover. I use coconut oil on any dry spots on my skin, but I do not use it on my face. While many people have no problems using coconut oil as a facial moisturizer, it can be a problem for someone with acne prone skin.<br /><br />3. Cooking: coconut oil is great for cooking. It adds a really great flavor to a bowl of oatmeal. I sometimes even add some into my coffee. I've made cookies and bars with coconut oil and have had great results.",11,"Positive"
25558,4,"First had these candies at a Greek restaurant. Excited to find them on Amazon. They arrived in great shape and taste just like the ones I had at the restaurant. They're especially nice since they are small; you can carry a few easily in your pocket.",11,"Positive"
184187,5,"I ordered this based on others' reviews and glad I did! The way my family drinks tea in the winter, I should probably just have a truck load of this stuff dropped off. The flavor is perfectly balanced. Not too gingery, not too lemony. I often drink it plain, but sometimes I put in a little honey or sugar. It's perfect with some toast, pannetone or cookies. Ginger snappish is my new favorite for a winter warm up!",12,"Positive"
342787,5,"I ordered several packages of vanilla beans for myself and my sister. We both are very impressed with them and what a deal. We're both starting new batches of vanilla. Also, we received them very promptly.  Thanks!",5,"Positive"
70704,5,"These bits are vital to our favorite cookie recipe, but we could not find them anywhere! Thanks, Amazon, for coming through again!",4,"Positive"
563958,5,"My former boss of blessed memory loved to put candy out in the office.  On a trip to Hershey, Pa she discovered Jelly Bellies which came in a nice platic canister.  I think it was about 2lbs.  The kids in the office would go nuts over them.  I haven't had them in years but when I came across this 4 lb wonder I had to order them.  I love the crazy flavors.  In fact, I think popcorn is my favorite.  Don't know if I could eat a handful of just that flavor but one at a time is just terrific.  As for the price, I don't belong to Costco and to save $3.50* wouldn't be worth a trip there because in the end I would probably spend a couple of hundred dollars there (like I do when I got to Target).  With Amazon I get my $25. worth to get free shipping and then I'm outa here.  *And no sales tax makes up for some of the price difference because you'd pay it at Costco.  Also, in the long run, I save because I've gotten some absurdly cheap prices here.",19,"Positive"
85246,5,"I wanted to watch the royal wedding with tea and scones.  The package arrived on time and in great shape.  The scones were easy to make and delicious.",4,"Positive"
345294,5,"I have loved Cheez-Its since I was a kid and was very skeptical that an organic cheese cracker could taste as good.  Well, these taste as good if not better and are organic and, although I did not compare the nutritional information, they seem less oily.  The only problem is, they are just as addictive, so buyer beware.",7,"Positive"
250959,2,"I love dark chocolate and I love ginger cookies so I was really looking forward to trying these. I was disappointed. The cookies are fairly soft but more importantly, I would never know it was a ginger cookie if I didn't read the product description. It tastes more like a mellow chocolate chip cookie. They should have made these with more ginger.",6,"Positive"
110813,4,"I haven't had crawfish in 11 years and wanted some of my family to try them. They all agreed that while they stink in the kitchen, they taste much better than they smell and have an earthy and slightly shrimpy flavor to them. They also tend to have a shrimp like texture in the tail. I found about 4 bad or slightly decaying crawfish in this package....which is EXCELLENT for crawfish. Especially considering that you can EASILY get a bad one in a restaurant without the cooks realizing that it was less than KOSHER. In all, I had several dozen in this 3 pound order and can say that out of roughly 40 crawfish, only 4 or 5 were less than appetizing. You can generally tell by the odor and color of the flesh once cooked. I used a cajun seafood boil from Zatterans to flazor mine. I just boil about 1/2 gallon of water with 1-1/2 cups of their seasoning. Once boiling is under way, drop in crawfish and let boil about 7 minutes....then shut of heat and allow to rest about another 3 minutes to absorb more spice. Excellent spice that was just meant for these. Overall, I found these crawfish to be a very reasonable buy and well shipped for the price. If you don't live where crawfish are easily bought at low prices....then this place is were to go for these!",5,"Positive"
